"","target_id","source_id","weight"
"1017","20.00_92.00","21.00_93.00",0.0621995459184632
"1018","20.00_94.00","19.00_93.00",0.0627950993255348
"1019","20.00_94.00","19.00_94.00",0.12559019865107
"1020","20.00_94.00","19.00_95.00",0.0627950993255348
"1021","20.00_94.00","20.00_93.00",0.125005354756002
"1022","20.00_94.00","20.00_94.00",0.250010709512004
"1023","20.00_94.00","20.00_95.00",0.125005354756002
"1024","20.00_94.00","21.00_93.00",0.0621995459184632
"1025","20.00_94.00","21.00_94.00",0.124399091836926
"1026","20.00_94.00","21.00_95.00",0.0621995459184632
"1027","20.00_96.00","19.00_95.00",0.0627950993255348
"1028","20.00_96.00","19.00_96.00",0.12559019865107
"1029","20.00_96.00","19.00_97.00",0.0627950993255348
"1030","20.00_96.00","20.00_95.00",0.125005354756002
"1031","20.00_96.00","20.00_96.00",0.250010709512004
"1032","20.00_96.00","20.00_97.00",0.125005354756002
"1033","20.00_96.00","21.00_95.00",0.0621995459184632
"1034","20.00_96.00","21.00_96.00",0.124399091836926
"1035","20.00_96.00","21.00_97.00",0.0621995459184632
"1036","20.00_98.00","19.00_97.00",0.0627950993255348
"1037","20.00_98.00","19.00_98.00",0.12559019865107
"1038","20.00_98.00","19.00_99.00",0.0627950993255348
"1039","20.00_98.00","20.00_97.00",0.125005354756002
"1040","20.00_98.00","20.00_98.00",0.250010709512004
"1041","20.00_98.00","20.00_99.00",0.125005354756002
"1042","20.00_98.00","21.00_97.00",0.0621995459184632
"1043","20.00_98.00","21.00_98.00",0.124399091836926
"1044","20.00_98.00","21.00_99.00",0.0621995459184632
"1045","20.00_100.00","19.00_99.00",0.0837267991007131
"1046","20.00_100.00","19.00_100.00",0.167453598201426
"1047","20.00_100.00","20.00_99.00",0.166673806341336
"1048","20.00_100.00","20.00_100.00",0.333347612682672
"1049","20.00_100.00","21.00_99.00",0.0829327278912842
"1050","20.00_100.00","21.00_100.00",0.165865455782568
"1051","22.00_68.00","21.00_67.00",0.0628278705249443
"1052","22.00_68.00","21.00_68.00",0.125655741049889
"1053","22.00_68.00","21.00_69.00",0.0628278705249443
"1054","22.00_68.00","22.00_67.00",0.125005354756002
"1055","22.00_68.00","22.00_68.00",0.250010709512004
"1056","22.00_68.00","22.00_69.00",0.125005354756002
"1057","22.00_68.00","23.00_67.00",0.0621667747190537
"1058","22.00_68.00","23.00_68.00",0.124333549438107
"1059","22.00_68.00","23.00_69.00",0.0621667747190537
"1060","22.00_70.00","21.00_69.00",0.0628278705249443
"1061","22.00_70.00","21.00_70.00",0.125655741049889
"1062","22.00_70.00","21.00_71.00",0.0628278705249443
"1063","22.00_70.00","22.00_69.00",0.125005354756002
"1064","22.00_70.00","22.00_70.00",0.250010709512004
"1065","22.00_70.00","22.00_71.00",0.125005354756002
"1066","22.00_70.00","23.00_69.00",0.0621667747190537
"1067","22.00_70.00","23.00_70.00",0.124333549438107
"1068","22.00_70.00","23.00_71.00",0.0621667747190537
"1069","22.00_72.00","21.00_71.00",0.0628278705249443
"1070","22.00_72.00","21.00_72.00",0.125655741049889
"1071","22.00_72.00","21.00_73.00",0.0628278705249443
"1072","22.00_72.00","22.00_71.00",0.125005354756002
"1073","22.00_72.00","22.00_72.00",0.250010709512004
"1074","22.00_72.00","22.00_73.00",0.125005354756002
"1075","22.00_72.00","23.00_71.00",0.0621667747190537
"1076","22.00_72.00","23.00_72.00",0.124333549438107
"1077","22.00_72.00","23.00_73.00",0.0621667747190537
"1078","22.00_74.00","21.00_73.00",0.0628278705249443
"1079","22.00_74.00","21.00_74.00",0.125655741049889
"1080","22.00_74.00","21.00_75.00",0.0628278705249443
"1081","22.00_74.00","22.00_73.00",0.125005354756002
"1082","22.00_74.00","22.00_74.00",0.250010709512004
"1083","22.00_74.00","22.00_75.00",0.125005354756002
"1084","22.00_74.00","23.00_73.00",0.0621667747190537
"1085","22.00_74.00","23.00_74.00",0.124333549438107
"1086","22.00_74.00","23.00_75.00",0.0621667747190537
"1087","22.00_76.00","21.00_75.00",0.0628278705249443
"1088","22.00_76.00","21.00_76.00",0.125655741049889
"1089","22.00_76.00","21.00_77.00",0.0628278705249443
"1090","22.00_76.00","22.00_75.00",0.125005354756002
"1091","22.00_76.00","22.00_76.00",0.250010709512004
"1092","22.00_76.00","22.00_77.00",0.125005354756002
"1093","22.00_76.00","23.00_75.00",0.0621667747190537
"1094","22.00_76.00","23.00_76.00",0.124333549438107
"1095","22.00_76.00","23.00_77.00",0.0621667747190537
"1096","22.00_78.00","21.00_77.00",0.0628278705249443
"1097","22.00_78.00","21.00_78.00",0.125655741049889
"1098","22.00_78.00","21.00_79.00",0.0628278705249443
"1099","22.00_78.00","22.00_77.00",0.125005354756002
"1100","22.00_78.00","22.00_78.00",0.250010709512004
"1101","22.00_78.00","22.00_79.00",0.125005354756002
"1102","22.00_78.00","23.00_77.00",0.0621667747190537
"1103","22.00_78.00","23.00_78.00",0.124333549438107
"1104","22.00_78.00","23.00_79.00",0.0621667747190537
"1105","22.00_80.00","21.00_79.00",0.0628278705249443
"1106","22.00_80.00","21.00_80.00",0.125655741049889
"1107","22.00_80.00","21.00_81.00",0.0628278705249443
"1108","22.00_80.00","22.00_79.00",0.125005354756002
"1109","22.00_80.00","22.00_80.00",0.250010709512004
"1110","22.00_80.00","22.00_81.00",0.125005354756002
"1111","22.00_80.00","23.00_79.00",0.0621667747190537
"1112","22.00_80.00","23.00_80.00",0.124333549438107
"1113","22.00_80.00","23.00_81.00",0.0621667747190537
"1114","22.00_82.00","21.00_81.00",0.0628278705249443
"1115","22.00_82.00","21.00_82.00",0.125655741049889
"1116","22.00_82.00","21.00_83.00",0.0628278705249443
"1117","22.00_82.00","22.00_81.00",0.125005354756002
"1118","22.00_82.00","22.00_82.00",0.250010709512004
"1119","22.00_82.00","22.00_83.00",0.125005354756002
"1120","22.00_82.00","23.00_81.00",0.0621667747190537
"1121","22.00_82.00","23.00_82.00",0.124333549438107
"1122","22.00_82.00","23.00_83.00",0.0621667747190537
"1123","22.00_84.00","21.00_83.00",0.0628278705249443
"1124","22.00_84.00","21.00_84.00",0.125655741049889
"1125","22.00_84.00","21.00_85.00",0.0628278705249443
"1126","22.00_84.00","22.00_83.00",0.125005354756002
"1127","22.00_84.00","22.00_84.00",0.250010709512004
"1128","22.00_84.00","22.00_85.00",0.125005354756002
"1129","22.00_84.00","23.00_83.00",0.0621667747190537
"1130","22.00_84.00","23.00_84.00",0.124333549438107
"1131","22.00_84.00","23.00_85.00",0.0621667747190537
"1132","22.00_86.00","21.00_85.00",0.0628278705249443
"1133","22.00_86.00","21.00_86.00",0.125655741049889
"1134","22.00_86.00","21.00_87.00",0.0628278705249443
"1135","22.00_86.00","22.00_85.00",0.125005354756002
"1136","22.00_86.00","22.00_86.00",0.250010709512004
"1137","22.00_86.00","22.00_87.00",0.125005354756002
"1138","22.00_86.00","23.00_85.00",0.0621667747190537
"1139","22.00_86.00","23.00_86.00",0.124333549438107
"1140","22.00_86.00","23.00_87.00",0.0621667747190537
"1141","22.00_88.00","21.00_87.00",0.0628278705249443
"1142","22.00_88.00","21.00_88.00",0.125655741049889
"1143","22.00_88.00","21.00_89.00",0.0628278705249443
"1144","22.00_88.00","22.00_87.00",0.125005354756002
"1145","22.00_88.00","22.00_88.00",0.250010709512004
"1146","22.00_88.00","22.00_89.00",0.125005354756002
"1147","22.00_88.00","23.00_87.00",0.0621667747190537
"1148","22.00_88.00","23.00_88.00",0.124333549438107
"1149","22.00_88.00","23.00_89.00",0.0621667747190537
"1150","22.00_90.00","21.00_89.00",0.0628278705249443
"1151","22.00_90.00","21.00_90.00",0.125655741049889
"1152","22.00_90.00","21.00_91.00",0.0628278705249443
"1153","22.00_90.00","22.00_89.00",0.125005354756002
"1154","22.00_90.00","22.00_90.00",0.250010709512004
"1155","22.00_90.00","22.00_91.00",0.125005354756002
"1156","22.00_90.00","23.00_89.00",0.0621667747190537
"1157","22.00_90.00","23.00_90.00",0.124333549438107
"1158","22.00_90.00","23.00_91.00",0.0621667747190537
"1159","22.00_92.00","21.00_91.00",0.0628278705249443
"1160","22.00_92.00","21.00_92.00",0.125655741049889
"1161","22.00_92.00","21.00_93.00",0.0628278705249443
"1162","22.00_92.00","22.00_91.00",0.125005354756002
"1163","22.00_92.00","22.00_92.00",0.250010709512004
"1164","22.00_92.00","22.00_93.00",0.125005354756002
"1165","22.00_92.00","23.00_91.00",0.0621667747190537
"1166","22.00_92.00","23.00_92.00",0.124333549438107
"1167","22.00_92.00","23.00_93.00",0.0621667747190537
"1168","22.00_94.00","21.00_93.00",0.0628278705249443
"1169","22.00_94.00","21.00_94.00",0.125655741049889
"1170","22.00_94.00","21.00_95.00",0.0628278705249443
"1171","22.00_94.00","22.00_93.00",0.125005354756002
"1172","22.00_94.00","22.00_94.00",0.250010709512004
"1173","22.00_94.00","22.00_95.00",0.125005354756002
"1174","22.00_94.00","23.00_93.00",0.0621667747190537
"1175","22.00_94.00","23.00_94.00",0.124333549438107
"1176","22.00_94.00","23.00_95.00",0.0621667747190537
"1177","22.00_96.00","21.00_95.00",0.0628278705249443
"1178","22.00_96.00","21.00_96.00",0.125655741049889
"1179","22.00_96.00","21.00_97.00",0.0628278705249443
"1180","22.00_96.00","22.00_95.00",0.125005354756002
"1181","22.00_96.00","22.00_96.00",0.250010709512004
"1182","22.00_96.00","22.00_97.00",0.125005354756002
"1183","22.00_96.00","23.00_95.00",0.0621667747190537
"1184","22.00_96.00","23.00_96.00",0.124333549438107
"1185","22.00_96.00","23.00_97.00",0.0621667747190537
"1186","22.00_98.00","21.00_97.00",0.0628278705249443
"1187","22.00_98.00","21.00_98.00",0.125655741049889
"1188","22.00_98.00","21.00_99.00",0.0628278705249443
"1189","22.00_98.00","22.00_97.00",0.125005354756002
"1190","22.00_98.00","22.00_98.00",0.250010709512004
"1191","22.00_98.00","22.00_99.00",0.125005354756002
"1192","22.00_98.00","23.00_97.00",0.0621667747190537
"1193","22.00_98.00","23.00_98.00",0.124333549438107
"1194","22.00_98.00","23.00_99.00",0.0621667747190537
"1195","22.00_100.00","21.00_99.00",0.0837704940332591
"1196","22.00_100.00","21.00_100.00",0.167540988066518
"1197","22.00_100.00","22.00_99.00",0.166673806341336
"1198","22.00_100.00","22.00_100.00",0.333347612682672
"1199","22.00_100.00","23.00_99.00",0.0828890329587382
"1200","22.00_100.00","23.00_100.00",0.165778065917476
"1201","24.00_68.00","23.00_67.00",0.062861579689608
"1202","24.00_68.00","23.00_68.00",0.125723159379216
"1203","24.00_68.00","23.00_69.00",0.062861579689608
"1204","24.00_68.00","24.00_67.00",0.125005354756002
"1205","24.00_68.00","24.00_68.00",0.250010709512004
"1206","24.00_68.00","24.00_69.00",0.125005354756002
"1207","24.00_68.00","25.00_67.00",0.06213306555439
"1208","24.00_68.00","25.00_68.00",0.12426613110878
"1209","24.00_68.00","25.00_69.00",0.06213306555439
"1210","24.00_70.00","23.00_69.00",0.062861579689608
"1211","24.00_70.00","23.00_70.00",0.125723159379216
"1212","24.00_70.00","23.00_71.00",0.062861579689608
"1213","24.00_70.00","24.00_69.00",0.125005354756002
"1214","24.00_70.00","24.00_70.00",0.250010709512004
"1215","24.00_70.00","24.00_71.00",0.125005354756002
"1216","24.00_70.00","25.00_69.00",0.06213306555439
"1217","24.00_70.00","25.00_70.00",0.12426613110878
"1218","24.00_70.00","25.00_71.00",0.06213306555439
"1219","24.00_72.00","23.00_71.00",0.062861579689608
"1220","24.00_72.00","23.00_72.00",0.125723159379216
"1221","24.00_72.00","23.00_73.00",0.062861579689608
"1222","24.00_72.00","24.00_71.00",0.125005354756002
"1223","24.00_72.00","24.00_72.00",0.250010709512004
"1224","24.00_72.00","24.00_73.00",0.125005354756002
"1225","24.00_72.00","25.00_71.00",0.06213306555439
"1226","24.00_72.00","25.00_72.00",0.12426613110878
"1227","24.00_72.00","25.00_73.00",0.06213306555439
"1228","24.00_74.00","23.00_73.00",0.062861579689608
"1229","24.00_74.00","23.00_74.00",0.125723159379216
"1230","24.00_74.00","23.00_75.00",0.062861579689608
"1231","24.00_74.00","24.00_73.00",0.125005354756002
"1232","24.00_74.00","24.00_74.00",0.250010709512004
"1233","24.00_74.00","24.00_75.00",0.125005354756002
"1234","24.00_74.00","25.00_73.00",0.06213306555439
"1235","24.00_74.00","25.00_74.00",0.12426613110878
"1236","24.00_74.00","25.00_75.00",0.06213306555439
"1237","24.00_76.00","23.00_75.00",0.062861579689608
"1238","24.00_76.00","23.00_76.00",0.125723159379216
"1239","24.00_76.00","23.00_77.00",0.062861579689608
"1240","24.00_76.00","24.00_75.00",0.125005354756002
"1241","24.00_76.00","24.00_76.00",0.250010709512004
"1242","24.00_76.00","24.00_77.00",0.125005354756002
"1243","24.00_76.00","25.00_75.00",0.06213306555439
"1244","24.00_76.00","25.00_76.00",0.12426613110878
"1245","24.00_76.00","25.00_77.00",0.06213306555439
"1246","24.00_78.00","23.00_77.00",0.062861579689608
"1247","24.00_78.00","23.00_78.00",0.125723159379216
"1248","24.00_78.00","23.00_79.00",0.062861579689608
"1249","24.00_78.00","24.00_77.00",0.125005354756002
"1250","24.00_78.00","24.00_78.00",0.250010709512004
"1251","24.00_78.00","24.00_79.00",0.125005354756002
"1252","24.00_78.00","25.00_77.00",0.06213306555439
"1253","24.00_78.00","25.00_78.00",0.12426613110878
"1254","24.00_78.00","25.00_79.00",0.06213306555439
"1255","24.00_80.00","23.00_79.00",0.062861579689608
"1256","24.00_80.00","23.00_80.00",0.125723159379216
"1257","24.00_80.00","23.00_81.00",0.062861579689608
"1258","24.00_80.00","24.00_79.00",0.125005354756002
"1259","24.00_80.00","24.00_80.00",0.250010709512004
"1260","24.00_80.00","24.00_81.00",0.125005354756002
"1261","24.00_80.00","25.00_79.00",0.06213306555439
"1262","24.00_80.00","25.00_80.00",0.12426613110878
"1263","24.00_80.00","25.00_81.00",0.06213306555439
"1264","24.00_82.00","23.00_81.00",0.062861579689608
"1265","24.00_82.00","23.00_82.00",0.125723159379216
"1266","24.00_82.00","23.00_83.00",0.062861579689608
"1267","24.00_82.00","24.00_81.00",0.125005354756002
"1268","24.00_82.00","24.00_82.00",0.250010709512004
"1269","24.00_82.00","24.00_83.00",0.125005354756002
"1270","24.00_82.00","25.00_81.00",0.06213306555439
"1271","24.00_82.00","25.00_82.00",0.12426613110878
"1272","24.00_82.00","25.00_83.00",0.06213306555439
"1273","24.00_84.00","23.00_83.00",0.062861579689608
"1274","24.00_84.00","23.00_84.00",0.125723159379216
"1275","24.00_84.00","23.00_85.00",0.062861579689608
"1276","24.00_84.00","24.00_83.00",0.125005354756002
"1277","24.00_84.00","24.00_84.00",0.250010709512004
"1278","24.00_84.00","24.00_85.00",0.125005354756002
"1279","24.00_84.00","25.00_83.00",0.06213306555439
"1280","24.00_84.00","25.00_84.00",0.12426613110878
"1281","24.00_84.00","25.00_85.00",0.06213306555439
"1282","24.00_86.00","23.00_85.00",0.062861579689608
"1283","24.00_86.00","23.00_86.00",0.125723159379216
"1284","24.00_86.00","23.00_87.00",0.062861579689608
"1285","24.00_86.00","24.00_85.00",0.125005354756002
"1286","24.00_86.00","24.00_86.00",0.250010709512004
"1287","24.00_86.00","24.00_87.00",0.125005354756002
"1288","24.00_86.00","25.00_85.00",0.06213306555439
"1289","24.00_86.00","25.00_86.00",0.12426613110878
"1290","24.00_86.00","25.00_87.00",0.06213306555439
"1291","24.00_88.00","23.00_87.00",0.062861579689608
"1292","24.00_88.00","23.00_88.00",0.125723159379216
"1293","24.00_88.00","23.00_89.00",0.062861579689608
"1294","24.00_88.00","24.00_87.00",0.125005354756002
"1295","24.00_88.00","24.00_88.00",0.250010709512004
"1296","24.00_88.00","24.00_89.00",0.125005354756002
"1297","24.00_88.00","25.00_87.00",0.06213306555439
"1298","24.00_88.00","25.00_88.00",0.12426613110878
"1299","24.00_88.00","25.00_89.00",0.06213306555439
"1300","24.00_90.00","23.00_89.00",0.062861579689608
"1301","24.00_90.00","23.00_90.00",0.125723159379216
"1302","24.00_90.00","23.00_91.00",0.062861579689608
"1303","24.00_90.00","24.00_89.00",0.125005354756002
"1304","24.00_90.00","24.00_90.00",0.250010709512004
"1305","24.00_90.00","24.00_91.00",0.125005354756002
"1306","24.00_90.00","25.00_89.00",0.06213306555439
"1307","24.00_90.00","25.00_90.00",0.12426613110878
"1308","24.00_90.00","25.00_91.00",0.06213306555439
"1309","24.00_92.00","23.00_91.00",0.062861579689608
"1310","24.00_92.00","23.00_92.00",0.125723159379216
"1311","24.00_92.00","23.00_93.00",0.062861579689608
"1312","24.00_92.00","24.00_91.00",0.125005354756002
"1313","24.00_92.00","24.00_92.00",0.250010709512004
"1314","24.00_92.00","24.00_93.00",0.125005354756002
"1315","24.00_92.00","25.00_91.00",0.06213306555439
"1316","24.00_92.00","25.00_92.00",0.12426613110878
"1317","24.00_92.00","25.00_93.00",0.06213306555439
"1318","24.00_94.00","23.00_93.00",0.062861579689608
"1319","24.00_94.00","23.00_94.00",0.125723159379216
"1320","24.00_94.00","23.00_95.00",0.062861579689608
"1321","24.00_94.00","24.00_93.00",0.125005354756002
"1322","24.00_94.00","24.00_94.00",0.250010709512004
"1323","24.00_94.00","24.00_95.00",0.125005354756002
"1324","24.00_94.00","25.00_93.00",0.06213306555439
"1325","24.00_94.00","25.00_94.00",0.12426613110878
"1326","24.00_94.00","25.00_95.00",0.06213306555439
"1327","24.00_96.00","23.00_95.00",0.062861579689608
"1328","24.00_96.00","23.00_96.00",0.125723159379216
"1329","24.00_96.00","23.00_97.00",0.062861579689608
"1330","24.00_96.00","24.00_95.00",0.125005354756002
"1331","24.00_96.00","24.00_96.00",0.250010709512004
"1332","24.00_96.00","24.00_97.00",0.125005354756002
"1333","24.00_96.00","25.00_95.00",0.06213306555439
"1334","24.00_96.00","25.00_96.00",0.12426613110878
"1335","24.00_96.00","25.00_97.00",0.06213306555439
"1336","24.00_98.00","23.00_97.00",0.062861579689608
"1337","24.00_98.00","23.00_98.00",0.125723159379216
"1338","24.00_98.00","23.00_99.00",0.062861579689608
"1339","24.00_98.00","24.00_97.00",0.125005354756002
"1340","24.00_98.00","24.00_98.00",0.250010709512004
"1341","24.00_98.00","24.00_99.00",0.125005354756002
"1342","24.00_98.00","25.00_97.00",0.06213306555439
"1343","24.00_98.00","25.00_98.00",0.12426613110878
"1344","24.00_98.00","25.00_99.00",0.06213306555439
"1345","24.00_100.00","23.00_99.00",0.0838154395861439
"1346","24.00_100.00","23.00_100.00",0.167630879172288
"1347","24.00_100.00","24.00_99.00",0.166673806341336
"1348","24.00_100.00","24.00_100.00",0.333347612682672
"1349","24.00_100.00","25.00_99.00",0.0828440874058533
"1350","24.00_100.00","25.00_100.00",0.165688174811707
"1351","26.00_68.00","25.00_67.00",0.0628963536106812
"1352","26.00_68.00","25.00_68.00",0.125792707221362
"1353","26.00_68.00","25.00_69.00",0.0628963536106812
"1354","26.00_68.00","26.00_67.00",0.125005354756002
"1355","26.00_68.00","26.00_68.00",0.250010709512004
"1356","26.00_68.00","26.00_69.00",0.125005354756002
"1357","26.00_68.00","27.00_67.00",0.0620982916333168
"1358","26.00_68.00","27.00_68.00",0.124196583266634
"1359","26.00_68.00","27.00_69.00",0.0620982916333168
"1360","26.00_70.00","25.00_69.00",0.0628963536106812
"1361","26.00_70.00","25.00_70.00",0.125792707221362
"1362","26.00_70.00","25.00_71.00",0.0628963536106812
"1363","26.00_70.00","26.00_69.00",0.125005354756002
"1364","26.00_70.00","26.00_70.00",0.250010709512004
"1365","26.00_70.00","26.00_71.00",0.125005354756002
"1366","26.00_70.00","27.00_69.00",0.0620982916333168
"1367","26.00_70.00","27.00_70.00",0.124196583266634
"1368","26.00_70.00","27.00_71.00",0.0620982916333168
"1369","26.00_72.00","25.00_71.00",0.0628963536106812
"1370","26.00_72.00","25.00_72.00",0.125792707221362
"1371","26.00_72.00","25.00_73.00",0.0628963536106812
"1372","26.00_72.00","26.00_71.00",0.125005354756002
"1373","26.00_72.00","26.00_72.00",0.250010709512004
"1374","26.00_72.00","26.00_73.00",0.125005354756002
"1375","26.00_72.00","27.00_71.00",0.0620982916333168
"1376","26.00_72.00","27.00_72.00",0.124196583266634
"1377","26.00_72.00","27.00_73.00",0.0620982916333168
"1378","26.00_74.00","25.00_73.00",0.0628963536106812
"1379","26.00_74.00","25.00_74.00",0.125792707221362
"1380","26.00_74.00","25.00_75.00",0.0628963536106812
"1381","26.00_74.00","26.00_73.00",0.125005354756002
"1382","26.00_74.00","26.00_74.00",0.250010709512004
"1383","26.00_74.00","26.00_75.00",0.125005354756002
"1384","26.00_74.00","27.00_73.00",0.0620982916333168
"1385","26.00_74.00","27.00_74.00",0.124196583266634
"1386","26.00_74.00","27.00_75.00",0.0620982916333168
"1387","26.00_76.00","25.00_75.00",0.0628963536106812
"1388","26.00_76.00","25.00_76.00",0.125792707221362
"1389","26.00_76.00","25.00_77.00",0.0628963536106812
"1390","26.00_76.00","26.00_75.00",0.125005354756002
"1391","26.00_76.00","26.00_76.00",0.250010709512004
"1392","26.00_76.00","26.00_77.00",0.125005354756002
"1393","26.00_76.00","27.00_75.00",0.0620982916333168
"1394","26.00_76.00","27.00_76.00",0.124196583266634
"1395","26.00_76.00","27.00_77.00",0.0620982916333168
"1396","26.00_78.00","25.00_77.00",0.0628963536106812
"1397","26.00_78.00","25.00_78.00",0.125792707221362
"1398","26.00_78.00","25.00_79.00",0.0628963536106812
"1399","26.00_78.00","26.00_77.00",0.125005354756002
"1400","26.00_78.00","26.00_78.00",0.250010709512004
"1401","26.00_78.00","26.00_79.00",0.125005354756002
"1402","26.00_78.00","27.00_77.00",0.0620982916333168
"1403","26.00_78.00","27.00_78.00",0.124196583266634
"1404","26.00_78.00","27.00_79.00",0.0620982916333168
"1405","26.00_80.00","25.00_79.00",0.0628963536106812
"1406","26.00_80.00","25.00_80.00",0.125792707221362
"1407","26.00_80.00","25.00_81.00",0.0628963536106812
"1408","26.00_80.00","26.00_79.00",0.125005354756002
"1409","26.00_80.00","26.00_80.00",0.250010709512004
"1410","26.00_80.00","26.00_81.00",0.125005354756002
"1411","26.00_80.00","27.00_79.00",0.0620982916333168
"1412","26.00_80.00","27.00_80.00",0.124196583266634
"1413","26.00_80.00","27.00_81.00",0.0620982916333168
"1414","26.00_82.00","25.00_81.00",0.0628963536106812
"1415","26.00_82.00","25.00_82.00",0.125792707221362
"1416","26.00_82.00","25.00_83.00",0.0628963536106812
"1417","26.00_82.00","26.00_81.00",0.125005354756002
"1418","26.00_82.00","26.00_82.00",0.250010709512004
"1419","26.00_82.00","26.00_83.00",0.125005354756002
"1420","26.00_82.00","27.00_81.00",0.0620982916333168
"1421","26.00_82.00","27.00_82.00",0.124196583266634
"1422","26.00_82.00","27.00_83.00",0.0620982916333168
"1423","26.00_84.00","25.00_83.00",0.0628963536106812
"1424","26.00_84.00","25.00_84.00",0.125792707221362
"1425","26.00_84.00","25.00_85.00",0.0628963536106812
"1426","26.00_84.00","26.00_83.00",0.125005354756002
"1427","26.00_84.00","26.00_84.00",0.250010709512004
"1428","26.00_84.00","26.00_85.00",0.125005354756002
"1429","26.00_84.00","27.00_83.00",0.0620982916333168
"1430","26.00_84.00","27.00_84.00",0.124196583266634
"1431","26.00_84.00","27.00_85.00",0.0620982916333168
"1432","26.00_86.00","25.00_85.00",0.0628963536106812
"1433","26.00_86.00","25.00_86.00",0.125792707221362
"1434","26.00_86.00","25.00_87.00",0.0628963536106812
"1435","26.00_86.00","26.00_85.00",0.125005354756002
"1436","26.00_86.00","26.00_86.00",0.250010709512004
"1437","26.00_86.00","26.00_87.00",0.125005354756002
"1438","26.00_86.00","27.00_85.00",0.0620982916333168
"1439","26.00_86.00","27.00_86.00",0.124196583266634
"1440","26.00_86.00","27.00_87.00",0.0620982916333168
"1441","26.00_88.00","25.00_87.00",0.0628963536106812
"1442","26.00_88.00","25.00_88.00",0.125792707221362
"1443","26.00_88.00","25.00_89.00",0.0628963536106812
"1444","26.00_88.00","26.00_87.00",0.125005354756002
"1445","26.00_88.00","26.00_88.00",0.250010709512004
"1446","26.00_88.00","26.00_89.00",0.125005354756002
"1447","26.00_88.00","27.00_87.00",0.0620982916333168
"1448","26.00_88.00","27.00_88.00",0.124196583266634
"1449","26.00_88.00","27.00_89.00",0.0620982916333168
"1450","26.00_90.00","25.00_89.00",0.0628963536106812
"1451","26.00_90.00","25.00_90.00",0.125792707221362
"1452","26.00_90.00","25.00_91.00",0.0628963536106812
"1453","26.00_90.00","26.00_89.00",0.125005354756002
"1454","26.00_90.00","26.00_90.00",0.250010709512004
"1455","26.00_90.00","26.00_91.00",0.125005354756002
"1456","26.00_90.00","27.00_89.00",0.0620982916333168
"1457","26.00_90.00","27.00_90.00",0.124196583266634
"1458","26.00_90.00","27.00_91.00",0.0620982916333168
"1459","26.00_92.00","25.00_91.00",0.0628963536106812
"1460","26.00_92.00","25.00_92.00",0.125792707221362
"1461","26.00_92.00","25.00_93.00",0.0628963536106812
"1462","26.00_92.00","26.00_91.00",0.125005354756002
"1463","26.00_92.00","26.00_92.00",0.250010709512004
"1464","26.00_92.00","26.00_93.00",0.125005354756002
"1465","26.00_92.00","27.00_91.00",0.0620982916333168
"1466","26.00_92.00","27.00_92.00",0.124196583266634
"1467","26.00_92.00","27.00_93.00",0.0620982916333168
"1468","26.00_94.00","25.00_93.00",0.0628963536106812
"1469","26.00_94.00","25.00_94.00",0.125792707221362
"1470","26.00_94.00","25.00_95.00",0.0628963536106812
"1471","26.00_94.00","26.00_93.00",0.125005354756002
"1472","26.00_94.00","26.00_94.00",0.250010709512004
"1473","26.00_94.00","26.00_95.00",0.125005354756002
"1474","26.00_94.00","27.00_93.00",0.0620982916333168
"1475","26.00_94.00","27.00_94.00",0.124196583266634
"1476","26.00_94.00","27.00_95.00",0.0620982916333168
"1477","26.00_96.00","25.00_95.00",0.0628963536106812
"1478","26.00_96.00","25.00_96.00",0.125792707221362
"1479","26.00_96.00","25.00_97.00",0.0628963536106812
"1480","26.00_96.00","26.00_95.00",0.125005354756002
"1481","26.00_96.00","26.00_96.00",0.250010709512004
"1482","26.00_96.00","26.00_97.00",0.125005354756002
"1483","26.00_96.00","27.00_95.00",0.0620982916333168
"1484","26.00_96.00","27.00_96.00",0.124196583266634
"1485","26.00_96.00","27.00_97.00",0.0620982916333168
"1486","26.00_98.00","25.00_97.00",0.0628963536106812
"1487","26.00_98.00","25.00_98.00",0.125792707221362
"1488","26.00_98.00","25.00_99.00",0.0628963536106812
"1489","26.00_98.00","26.00_97.00",0.125005354756002
"1490","26.00_98.00","26.00_98.00",0.250010709512004
"1491","26.00_98.00","26.00_99.00",0.125005354756002
"1492","26.00_98.00","27.00_97.00",0.0620982916333168
"1493","26.00_98.00","27.00_98.00",0.124196583266634
"1494","26.00_98.00","27.00_99.00",0.0620982916333168
"1495","26.00_100.00","25.00_99.00",0.0838618048142416
"1496","26.00_100.00","25.00_100.00",0.167723609628483
"1497","26.00_100.00","26.00_99.00",0.166673806341336
"1498","26.00_100.00","26.00_100.00",0.333347612682672
"1499","26.00_100.00","27.00_99.00",0.0827977221777558
"1500","26.00_100.00","27.00_100.00",0.165595444355511
"1501","28.00_68.00","27.00_67.00",0.0629323325950487
"1502","28.00_68.00","27.00_68.00",0.125864665190097
"1503","28.00_68.00","27.00_69.00",0.0629323325950487
"1504","28.00_68.00","28.00_67.00",0.125005354756002
"1505","28.00_68.00","28.00_68.00",0.250010709512004
"1506","28.00_68.00","28.00_69.00",0.125005354756002
"1507","28.00_68.00","29.00_67.00",0.0620623126489492
"1508","28.00_68.00","29.00_68.00",0.124124625297898
"1509","28.00_68.00","29.00_69.00",0.0620623126489492
"1510","28.00_70.00","27.00_69.00",0.0629323325950487
