target_id,source_id,weight
8.00_72.00,7.25_71.75,0.0156531889137138
8.00_72.00,7.25_72.00,0.0156531889137138
8.00_72.00,7.25_72.25,0.0156531889137138
8.00_72.00,7.25_72.50,0.0156531889137138
8.00_72.00,7.25_72.75,0.0156531889137138
8.00_72.00,7.25_73.00,0.00782659445685691
8.00_72.00,7.50_71.00,0.00782217554339104
8.00_72.00,7.50_71.25,0.0156443510867821
8.00_72.00,7.50_71.50,0.0156443510867821
8.00_72.00,7.50_71.75,0.0156443510867821
8.00_72.00,7.50_72.00,0.0156443510867821
8.00_72.00,7.50_72.25,0.0156443510867821
8.00_72.00,7.50_72.50,0.0156443510867821
8.00_72.00,7.50_72.75,0.0156443510867821
8.00_72.00,7.50_73.00,0.00782217554339104
8.00_72.00,7.75_71.00,0.00781760770697826
8.00_72.00,7.75_71.25,0.0156352154139565
8.00_72.00,7.75_71.50,0.0156352154139565
8.00_72.00,7.75_71.75,0.0156352154139565
8.00_72.00,7.75_72.00,0.0156352154139565
8.00_72.00,7.75_72.25,0.0156352154139565
8.00_72.00,7.75_72.50,0.0156352154139565
8.00_72.00,7.75_72.75,0.0156352154139565
8.00_72.00,7.75_73.00,0.00781760770697826
8.00_72.00,8.00_71.00,0.00781289103458357
8.00_72.00,8.00_71.25,0.0156257820691671
8.00_72.00,8.00_71.50,0.0156257820691671
8.00_72.00,8.00_71.75,0.0156257820691671
8.00_72.00,8.00_72.00,0.0156257820691671
8.00_72.00,8.00_72.25,0.0156257820691671
8.00_72.00,8.00_72.50,0.0156257820691671
8.00_72.00,8.00_72.75,0.0156257820691671
8.00_72.00,8.00_73.00,0.00781289103458357
8.00_72.00,8.25_71.00,0.00780802561600562
8.00_72.00,8.25_71.25,0.0156160512320112
8.00_72.00,8.25_71.50,0.0156160512320112
8.00_72.00,8.25_71.75,0.0156160512320112
8.00_72.00,8.25_72.00,0.0156160512320112
8.00_72.00,8.25_72.25,0.0156160512320112
8.00_72.00,8.25_72.50,0.0156160512320112
8.00_72.00,8.25_72.75,0.0156160512320112
8.00_72.00,8.25_73.00,0.00780802561600562
8.00_72.00,8.50_71.00,0.00780301154387497
8.00_72.00,8.50_71.25,0.0156060230877499
8.00_72.00,8.50_71.50,0.0156060230877499
8.00_72.00,8.50_71.75,0.0156060230877499
8.00_72.00,8.50_72.00,0.0156060230877499
8.00_72.00,8.50_72.25,0.0156060230877499
8.00_72.00,8.50_72.50,0.0156060230877499
8.00_72.00,8.50_72.75,0.0156060230877499
8.00_72.00,8.50_73.00,0.00780301154387497
8.00_72.00,8.75_71.00,0.00779784891365233
8.00_72.00,8.75_71.25,0.0155956978273046
8.00_72.00,8.75_71.50,0.0155956978273046
8.00_72.00,8.75_71.75,0.0155956978273046
8.00_72.00,8.75_72.00,0.0155956978273046
8.00_72.00,8.75_72.25,0.0155956978273046
8.00_72.00,8.75_72.50,0.0155956978273046
8.00_72.00,8.75_72.75,0.0155956978273046
8.00_72.00,8.75_73.00,0.00779784891365233
8.00_72.00,9.00_71.00,0.00389693975437909
8.00_72.00,9.00_71.25,0.00779387950875818
8.00_72.00,9.00_71.50,0.00779387950875818
8.00_72.00,9.00_71.75,0.00779387950875818
8.00_72.00,9.00_72.00,0.00779387950875818
8.00_72.00,9.00_72.25,0.00779387950875818
8.00_72.00,9.00_72.50,0.00779387950875818
8.00_72.00,9.00_72.75,0.00779387950875818
8.00_72.00,9.00_73.00,0.00389693975437909
8.00_74.00,7.00_73.00,0.00391490543027822
